hhid,hhea,c,totcost_pc,totcost_smth_pc,totcost_3k_pc,totcost_6k_pc,benefit,showup,close,urban,distt,ave_waiting,hhsize,wagerate,reg_const,reg_logcon,FE,reg_const2,reg_pmt2,FE2,reg_nofe_const,reg_nofe_logcon,moneycost,moneycost_smth,moneycost_3k,moneycost_6k,pmt,getbenefit,logc,unob_c,distt_q,pmt_q,c_q,unob_c_q,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
248087,248,281150.0,5795.577,4731.699,6896.665,7193.399,23333.33,1,0.0,0,1.0,175.9551,5,6694.048,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,1200.0,280.1402,1800.087,2597.823,12.47231,0.0,12.546643613720347,-0.3227612856660329,3,1,1,1,0.6507789524603206,0.6702995565434695,0.6929125468167162,0.6548434625240364,0.5004835711250849,0.6465674156772245,0.6454316591409359,0.6206679782606819,0.5754932495226288,0.8330320181558056,0.4720633794244045
281021,281,281363.1,1513.79,1706.024,2416.492,3261.068,20833.33,0,0.0,0,1.0,175.9551,4,1631.09,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,250.0,350.1753,1000.108,1997.278,12.58714,0.0,12.547401285000161,-0.40769134866282464,3,2,1,1,0.5652263627555358,0.5785360532445706,0.5995714766640662,0.5644192098803601,0.4647685286981494,0.5614371804522666,0.5578946548655194,0.5551937567511067,0.5401929924045513,0.8001966034150333,0.3348168437408454
586044,586,281513.4,3410.126,4491.337,4869.946,6011.906,29166.67,1,0.0,1,2.0,175.3095,4,2085.284,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,808.05,1601.573,1996.654,2984.279,12.7108,0.0,12.547935327560376,-0.4994341085117817,4,2,1,1,0.6682290527027097,0.6711240012158901,0.6787881256862061,0.6650291105064822,0.6745735135250093,0.6639083489786113,0.6605269513515835,0.6592099051065153,0.6456539930583607,0.9207625724159707,0.42059715408905285
512038,512,281878.6,3306.154,3529.105,4766.669,5555.838,16666.67,0,0.0,0,0.5,175.9551,5,3131.984,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,277.8866,916.5629,2152.547,12.39,0.0,12.549231760776149,-0.2587522781355531,3,1,1,1,0.5137484692992008,0.5223206331400168,0.5356458964223644,0.512643274740188,0.340132933065006,0.5065259352184548,0.5026410052681671,0.49566288604472875,0.4691064453837297,0.667750232188832,0.36273584738069004
216057,216,282269.1,2605.018,2496.435,3561.067,4006.407,23333.33,0,0.0,0,0.5,175.9551,5,3618.834,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,171.9489,567.1449,1331.939,12.52787,0.0,12.550616150227235,-0.3602483896399278,3,1,1,1,0.6290976632242316,0.6444432916213101,0.6526753703303231,0.6295128948373572,0.5259625700477772,0.6254404202348675,0.6237361186528493,0.6128447808850287,0.5884309050667416,0.8454233592582702,0.4169708022488849
430006,430,282650.0,1743.307,1743.307,2968.691,3938.444,30000.0,0,1.0,0,0.0,171.7391,5,1884.333,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,0.0,937.8576,2195.137,13.19976,0.0,12.551964662103437,-0.8602734890422106,1,3,1,1,0.5011613916691607,0.4880510097691576,0.4929773474472109,0.5011613916691607,0.7059356861202778,0.5011613916691607,0.5011613916691607,0.5011613916691607,0.5011613916691607,0.9312909521290011,0.07938055311961194
221065,221,282904.8,1349.606,1349.606,2482.177,3898.921,27777.78,1,1.0,0,0.0,171.7391,3,1414.524,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,1109.95,2549.315,12.31871,0.0,12.55286572427191,-0.20192073058876403,1,1,1,1,0.8088544605908232,0.8311537866443683,0.8367857601104735,0.8088544605908232,0.6547453378554773,0.8088544605908232,0.8088544605908232,0.8088544605908232,0.8088544605908232,0.9113116256932872,0.7083859669441005
14001,14,283143.8,2165.865,2582.335,3222.201,4048.383,19444.44,0,0.0,0,1.0,175.9551,6,2462.12,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,377.2789,808.1666,1882.518,12.34614,0.0,12.55371017478094,-0.2215449254790851,3,1,1,1,0.7049428809658661,0.739783677033334,0.7695893276930857,0.7031118578351542,0.4215151292782534,0.700296222352084,0.6966567613556021,0.6943451855810844,0.6783971792673028,0.7584214339673665,0.6525023351329429
587036,587,283498.8,2318.21,2229.531,4209.863,5801.64,30000.0,0,1.0,1,0.2,125.7222,5,2953.113,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,-5.490886,1137.049,869.8878,12.2521,0.0,12.554963169336753,-0.15011798220453976,2,1,1,2,0.9166397251037257,0.9413965444409529,0.9474845832524574,0.9168090578186523,0.7021502539095655,0.9166397251037257,0.9166397251037257,0.9166397251037257,0.9166397251037257,0.9291185932415641,0.9044030691024503
88009,88,283991.1,4542.178,4657.703,6499.321,7494.567,29166.67,1,0.0,0,0.3,175.9551,4,3442.316,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,257.7686,1119.085,2637.447,12.91441,0.0,12.556698178624128,-0.6426078556894268,2,2,1,1,0.5301154758933116,0.5207722157186627,0.5259990172996292,0.5298119177998455,0.6668914805108235,0.5249802768970814,0.5223742634570667,0.5168974855242541,0.4971558426576584,0.9155559766510711,0.1521562920446944
254093,254,284200.9,3762.967,4057.709,5243.754,6719.836,20833.33,1,0.0,0,1.5,175.9551,4,2368.341,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,776.744,1278.796,2956.869,12.21052,0.0,12.557436661424077,-0.1166169190014692,4,1,1,2,0.7731168205967429,0.812350243454249,0.8460251853705508,0.7719651619453584,0.44725731685619785,0.7673171075997415,0.7615036257803316,0.759465165422321,0.7387144979264608,0.7836750837287693,0.7627634910727451
94089,94,284488.1,1808.388,1986.09,2782.498,3506.253,12500.0,1,0.0,0,0.7,175.9551,4,2107.319,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,269.6061,725.4019,1697.866,12.29975,0.0,12.558446703905704,-0.18219153670882982,3,1,1,2,0.5552755305038175,0.5462676661872793,0.5323894849254439,0.5543155281250561,0.2533225035543464,0.5500263768872297,0.5461477480885536,0.5387407302279172,0.5146165696788834,0.5049082288618931,0.6046652136943838
406027,406,284912.7,3370.806,2899.643,4509.233,5920.121,16666.67,1,0.0,0,2.0,175.9551,3,1780.704,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,1333.333,808.3948,2443.283,3882.648,12.55526,0.0,12.55993809653705,-0.37136524017620154,4,1,1,1,0.4216034280905854,0.41838582981615113,0.4408234637352833,0.42380123912780376,0.33935793080126764,0.4163153695558313,0.40980677570884755,0.405535292911528,0.38204513289885883,0.6597820762510925,0.18804777607183465
333058,333,286689.0,932.1566,1058.712,1849.74,2305.23,14583.33,1,1.0,1,0.7,125.7222,8,1777.916,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,194.1702,564.3839,251.1359,12.54469,0.0,12.566153283503734,-0.3572625730100576,3,1,1,1,0.6440440125033584,0.6628318171485005,0.6861229406339241,0.6433951112414399,0.30562299750743127,0.6440440125033584,0.6440440125033584,0.6440440125033584,0.6440440125033584,0.5944381504718589,0.6926870354619545
64024,64,286988.1,3403.968,3403.968,4926.483,5551.266,8333.333,1,1.0,0,0.0,171.7391,6,4415.201,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,728.3111,1722.807,13.03967,0.0,12.567196030467493,-0.725580748385708,1,3,1,1,0.19277812192436006,0.09912313309034196,0.027378094776047402,0.19277812192436006,0.16847074723648892,0.19277812192436006,0.19277812192436006,0.19277812192436006,0.19277812192436006,0.3050367448795074,0.08269841460589457
510016,510,287480.2,3693.955,3693.955,4818.915,5665.201,19444.44,0,1.0,0,0.0,171.7391,6,4791.336,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,0.0,852.5305,1971.246,12.18554,0.0,12.568909267282708,-0.08650389163078032,1,1,1,2,0.6889600215820523,0.7214386394308374,0.7557432132753809,0.6889600215820523,0.4098255255711149,0.6889600215820523,0.6889600215820523,0.6889600215820523,0.6889600215820523,0.7409806435986961,0.6379491086083139
520102,520,287523.8,3382.869,3333.705,4521.443,5414.783,29166.67,1,0.0,1,0.5,175.3095,4,3485.137,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,750.0,514.7118,1547.657,2220.954,12.60351,0.0,12.569060918401947,-0.3982472356834723,3,2,1,1,0.7312899648907335,0.7435910713619922,0.7416707158242015,0.7314377580193895,0.6747791304156577,0.7278627127108425,0.7251674743701244,0.7158948950340837,0.6924670200494882,0.9140542250901046,0.5520731195258916
56007,56,287576.5,1244.816,1408.046,1766.756,2290.32,7142.857,1,0.0,0,1.5,175.9551,7,2313.834,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,274.6449,452.1629,1045.504,12.48394,0.0,12.569244190781209,-0.3088391754660691,4,1,1,1,0.2704908734133356,0.17184910326933991,0.10156590209094234,0.2697135494147625,0.15954198191594945,0.26801286330980234,0.2655491480510172,0.261396630132492,0.24831459585503157,0.2685305397383283,0.2724131574349162
263032,263,287883.3,2595.964,3030.96,3327.817,4257.319,16666.67,0,0.0,0,3.0,175.9551,5,3198.704,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,400.0,674.6188,1131.853,2061.355,12.31816,0.0,12.570310468665669,-0.18406556858765555,4,1,1,2,0.6278828516437419,0.6511748868669837,0.6762362985576055,0.6257130867094375,0.34506649654142196,0.6242334145149678,0.6196062855062101,0.6092352671829453,0.5816486738935536,0.6587727481288944,0.5975925213807215
492022,492,288097.2,4190.708,3021.485,5462.316,6479.293,27777.78,1,0.0,1,1.0,175.3095,3,1920.648,8.711562,-0.7913247,-0.5047958,40.21196,-3.331221,-0.6510682,8.021887,-0.7278951,2000.0,906.32,3035.907,3906.0,12.55316,0.0,12.571053202177769,-0.3586830854892309,3,1,1,1,0.5738892008537388,0.5724097616118616,0.5806570779596224,0.5774921006490864,0.6335903082464363,0.5699745418689882,0.5668461673848216,0.5623808210376908,0.5451539115243451,0.8951451420901303,0.2588687680826206
123157,123,288261.9,743.3311,743.3311,1287.977,1719.635,16666.67,0,1.0,0,0.0,171.7391,7,1817.868,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,405.1035,951.3853,11.98746,0.0,12.57162472088714,0.06402159772659033,1,1,1,2,0.8013398515739616,0.8404774160070956,0.8759471183887662,0.8013398515739616,0.35847346429060684,0.8013398515739616,0.8013398515739616,0.8013398515739616,0.8013398515739616,0.6700954229113381,0.930036854209861
524055,524,288267.9,2115.678,2115.678,3253.535,3915.041,20833.33,0,1.0,0,0.0,171.7391,4,2956.594,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,0.0,692.4603,1631.983,12.77162,0.0,12.571645535075756,-0.521108626231122,1,2,1,1,0.4527260280212184,0.4564046918265002,0.47802845155779183,0.4527260280212184,0.4601232373471466,0.4527260280212184,0.4527260280212184,0.4527260280212184,0.4527260280212184,0.7841337740022368,0.12775083484395122
232016,232,288653.6,3011.597,2599.738,4251.782,5341.302,16666.67,1,0.0,0,1.0,175.9551,3,1924.357,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,916.6667,466.9004,1916.811,3246.371,12.64136,0.0,12.572982632263031,-0.42256971534646404,3,2,1,1,0.4476164108425056,0.4462429199138912,0.46330767418270036,0.44960759732850275,0.3419924311047728,0.44164585360913966,0.436432868724283,0.42962635156086754,0.40337741523519904,0.6540977521737894,0.24514282777037538
472093,472,288726.9,2780.287,2633.701,3650.977,4192.175,22916.67,1,0.0,0,1.0,175.9551,8,3499.72,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,282.9591,606.1249,1411.888,12.23862,0.0,12.57323653761797,-0.12178565147406317,3,1,1,2,0.6925603814207758,0.7188823494046206,0.7415973863958765,0.6931400485957089,0.5129672750868485,0.6891138045358868,0.6869686179353254,0.6823878454699079,0.6670521510577632,0.8256918687447092,0.562012947524798
566014,566,289148.0,780.2831,787.3089,1608.842,2085.034,13888.89,0,1.0,1,0.3,125.7222,6,1927.653,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,30.71262,562.1777,400.2814,12.53249,0.0,12.574693946737266,-0.339618101031645,2,1,1,1,0.5236436349502767,0.5206326055939049,0.5303124049757172,0.5236054008230494,0.2903988474713919,0.5236436349502767,0.5236436349502767,0.5236436349502767,0.5236436349502767,0.5619712635137509,0.4860599373828843
571040,571,289164.3,1928.698,1670.74,3490.014,4368.018,16666.67,0,1.0,1,0.5,125.7222,5,1927.762,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,186.9368,996.6284,589.0456,12.6665,0.0,12.574750317663508,-0.4395618456710917,3,2,1,1,0.513028126834557,0.5206725143768323,0.5356458964223644,0.5143294365637663,0.3499298879325682,0.513028126834557,0.513028126834557,0.513028126834557,0.513028126834557,0.6605144826176118,0.3684044493772576
126047,126,289166.7,2299.131,2299.131,3244.788,3569.013,8333.333,1,1.0,0,0.0,171.7391,6,4819.444,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,461.6402,1087.988,12.36364,0.0,12.57475861740881,-0.21355522490329903,1,1,1,1,0.36475601781949357,0.2875804390441893,0.21464148151927787,0.36475601781949357,0.1733857850937776,0.36475601781949357,0.36475601781949357,0.36475601781949357,0.36475601781949357,0.30902430838082495,0.41940598680956115
363041,363,289192.8,1362.844,1455.693,2536.999,3539.324,23333.33,1,1.0,1,0.3,125.7222,5,3012.426,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,36.85514,674.6132,480.3377,12.34748,0.0,12.57484887269127,-0.20140615410302942,2,1,1,1,0.8826381669523946,0.9239360142113688,0.9445341484729861,0.8823796778492283,0.5357218247761709,0.8826381669523946,0.8826381669523946,0.8826381669523946,0.8826381669523946,0.839009519259447,0.925419992012363
485036,485,289282.1,1579.201,1622.623,2523.648,3286.183,29166.67,0,0.0,0,0.5,175.9551,4,1753.225,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,250.0,214.9361,958.9311,1914.924,12.7793,0.0,12.575157615562254,-0.5233274679709083,3,2,1,1,0.5195550613053737,0.5077953668919188,0.5103022817823801,0.5194409470635064,0.6873014383983583,0.517075447077463,0.5150769086140039,0.512816450438282,0.5027595244648568,0.9171421467147822,0.12968505539093922
211051,211,289313.5,5083.1,2610.135,6231.75,7588.493,27777.78,1,0.0,0,1.8,175.9551,3,1607.297,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,3333.333,742.1379,4421.322,5838.727,12.65281,0.0,12.575266154237733,-0.42883034174298196,4,2,1,1,0.5942033414317568,0.5961753835575132,0.6022261818257668,0.6020220555253271,0.6266006645774918,0.590574298551872,0.5862893668176434,0.5842781478969622,0.5694011189409646,0.8897808302122251,0.30436294789796725
593004,593,289545.6,1539.515,1539.515,2592.325,3384.914,30555.55,0,1.0,0,0.0,171.7391,6,1996.866,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,0.0,763.8024,1793.79,12.6403,0.0,12.576068076544692,-0.4186932844033624,1,2,1,1,0.5762169257809312,0.5650718835296719,0.566100387478041,0.5762169257809312,0.7199493566824616,0.5762169257809312,0.5762169257809312,0.5762169257809312,0.5762169257809312,0.9293723773106627,0.2299161453246627
524047,524,290108.5,748.0927,748.0927,1203.61,1513.138,20370.37,0,1.0,0,0.0,171.7391,9,2352.231,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,0.0,315.0805,739.9664,12.55472,0.0,12.578010269921547,-0.352890111322667,1,1,1,1,0.5101829669066433,0.5182714316968955,0.5428336470249012,0.5101829669066433,0.45799013872190325,0.5101829669066433,0.5101829669066433,0.5101829669066433,0.5101829669066433,0.7762786603787918,0.2492521333988985
401020,401,290538.7,3758.372,3800.207,6145.139,8285.653,29166.67,0,1.0,1,1.0,125.7222,4,3228.208,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,808.05,611.8141,1761.291,959.2691,14.06672,0.0,12.579492064989935,-1.4796836295541809,3,3,1,1,0.487228586737392,0.48038442065833603,0.4892368535044569,0.4871264017727597,0.6721496267546294,0.487228586737392,0.487228586737392,0.487228586737392,0.487228586737392,0.9094610744110516,0.07319154049609858
473074,473,291315.5,1985.328,1985.328,2994.994,3732.606,12500.0,0,1.0,0,0.0,171.7391,4,2774.433,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,0.0,750.1082,1747.278,12.58754,0.0,12.582162151281336,-0.37322896791426885,1,2,1,1,0.3181486508250886,0.2734720181898337,0.24247674567564784,0.3181486508250886,0.252270780396895,0.3181486508250886,0.3181486508250886,0.3181486508250886,0.3181486508250886,0.4900131399493065,0.14962001433192074
242030,242,291816.7,5225.967,3529.942,6089.587,7150.856,23333.33,0,0.0,0,5.0,175.9551,5,3242.407,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,3000.0,1007.839,3863.619,4924.889,12.43992,0.0,12.583881144413315,-0.26135388896924105,4,1,1,1,0.6627547806441445,0.685305941241164,0.7004111192897281,0.6694460236071936,0.5044461464261044,0.6593427591054708,0.6551460474799607,0.6477089817080101,0.6250914399937643,0.8151115203609469,0.5133552523538112
101055,101,291960.3,1466.111,1466.111,2247.62,2692.53,25000.0,1,1.0,0,0.0,171.7391,6,3073.267,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,456.1499,1077.008,12.62244,0.0,12.584373113103059,-0.39706086881355596,1,2,1,1,0.6168839007766497,0.6270349383033413,0.6405594825780887,0.6168839007766497,0.5807932528847892,0.6168839007766497,0.6168839007766497,0.6168839007766497,0.6168839007766497,0.8625183286758679,0.3760171840943302
344052,344,291996.2,1576.055,1564.312,2744.048,3746.967,23333.33,1,1.0,1,0.5,125.7222,5,3041.627,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,200.0,115.6716,816.6873,564.4858,12.95045,1.0,12.584496067467109,-0.6417035133354183,3,3,1,1,0.5738851116638913,0.5836304639809311,0.5942908598625942,0.573930771506022,0.5339898460779116,0.5738851116638913,0.5738851116638913,0.5738851116638913,0.5738851116638913,0.8332136352345995,0.3195900987507245
418023,418,292529.8,1550.58,1550.58,2550.596,3267.485,37500.0,1,1.0,0,0.0,171.7391,4,2166.887,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,0.0,708.9311,1664.924,12.26109,0.0,12.586321820806479,-0.12546779308042666,1,1,1,2,0.7999260315407403,0.8025156345758387,0.7951983778842898,0.7999260315407403,0.8480506655692214,0.7999260315407403,0.7999260315407403,0.7999260315407403,0.7999260315407403,0.9661984184866119,0.6368809557298843
593030,593,292730.2,2507.61,2507.61,3781.573,4464.295,19444.44,0,1.0,0,0.0,171.7391,6,3252.557,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,0.0,746.0568,1758.298,12.04013,0.0,12.58700664467222,0.04010043900406224,1,1,1,2,0.767369377546424,0.8079385816425871,0.8384294794678981,0.767369377546424,0.41889170443444357,0.767369377546424,0.767369377546424,0.767369377546424,0.767369377546424,0.7368304656414768,0.7973155357641697
586011,586,293130.9,3130.444,3888.182,4611.996,5788.25,12500.0,0,0.0,1,1.5,175.3095,4,1861.149,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,808.05,1355.11,2030.151,3051.272,12.87007,0.0,12.588374545911886,-0.5778443671108491,4,2,1,1,0.3189583436335213,0.2723628942387473,0.2525043543092279,0.3152580840002215,0.24538667415963689,0.3117530673285309,0.30611918775120905,0.30582831404103666,0.286909363486788,0.4782830536259613,0.1627260918663259
110025,110,293365.1,4763.991,4796.642,6835.241,8529.026,27777.78,0,0.0,0,1.0,175.9551,3,2256.655,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,1077.4,754.5577,2693.733,4842.436,12.93419,0.0,12.589173187377295,-0.6248929565242687,3,3,1,1,0.5095884385630024,0.5050055755299744,0.5110984647534328,0.5094938319393942,0.6296464861752258,0.5035933690627927,0.49869922842981423,0.49683183629392175,0.4777653896503047,0.8869350008127134,0.13956609162334724
374068,374,293695.3,4579.481,4990.153,5561.8,6274.863,30000.0,1,0.0,1,2.0,175.3095,5,6118.651,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,800.0,792.8087,1388.381,1877.274,12.56703,0.0,12.590298114334798,-0.3497881591757661,4,1,1,1,0.8534244265297319,0.8780332980583644,0.8883650060346636,0.852382805672742,0.686750887259001,0.8509274113843568,0.8491030904030982,0.8348275017213919,0.8052671192990739,0.9118136053512078,0.7961685690638719
520077,520,293702.4,3599.994,4744.785,4563.903,5267.633,29166.67,0,0.0,1,3.0,175.3095,4,3916.032,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,250.0,1277.234,944.0233,1513.686,12.39282,0.0,12.590322288757001,-0.2197660731596649,4,1,1,1,0.8483472093185419,0.8743418574229888,0.8883650060346636,0.8453137069638804,0.6734101222690477,0.845794755269916,0.8439195636963942,0.8329315154667798,0.8086924994062286,0.9064968662608895,0.7913262246638451
285022,285,294188.5,1220.379,1220.379,1940.062,2824.452,25000.0,0,1.0,0,0.0,171.7391,6,2558.161,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,719.6829,1604.074,12.73845,0.0,12.591975997330412,-0.4760262511840345,1,2,1,1,0.5409141929020895,0.5422839867862946,0.5561564570495684,0.5409141929020895,0.5826800475390086,0.5409141929020895,0.5409141929020895,0.5409141929020895,0.5409141929020895,0.8600537766037797,0.2279690396228125
220074,220,294211.0,2833.096,3774.443,4244.984,6056.149,12500.0,1,0.0,0,2.5,175.9551,4,1783.097,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,1175.192,1411.888,3223.053,12.66104,0.0,12.592052475981435,-0.4181853598329148,4,2,1,1,0.33524297922437335,0.28946334231706744,0.26518449299422786,0.3305366702078177,0.24727542991785012,0.32820256669889825,0.3193337076997887,0.3222929345669462,0.3035887973913684,0.47843339489942177,0.19483185860501012
228016,228,294540.5,2064.369,2064.369,3291.179,4344.685,23333.33,0,1.0,0,0.0,171.7391,5,2231.367,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,980.4471,2280.316,12.67151,0.0,12.593171793841012,-0.42487890078963986,1,2,1,1,0.5459948251174437,0.5532701751674404,0.5672831450180458,0.5459948251174437,0.5302130770298354,0.5459948251174437,0.5459948251174437,0.5459948251174437,0.5459948251174437,0.8268818256709476,0.2705597806055805
220030,220,294861.9,5362.488,5572.729,6690.351,7727.982,36666.66,1,0.0,0,1.5,175.9551,5,4467.604,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,646.44,621.3951,1669.477,3011.935,12.6454,0.0,12.594262390119061,-0.40430466136988485,4,2,1,1,0.6526296054367101,0.643147177469232,0.6374565797521631,0.6521300710381297,0.8182509807015799,0.6494793518034078,0.6470249951699015,0.6402522675886526,0.6218617028512513,0.955507280932265,0.35563072023597914
473009,473,295148.8,1760.021,1760.021,2455.492,3289.61,23333.33,1,1.0,0,0.0,171.7391,5,3074.467,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,0.0,665.9697,1529.589,12.3988,0.0,12.59523491493128,-0.219315805698038,1,1,1,1,0.6002344785225195,0.6141961076275764,0.6313442113931425,0.6002344785225195,0.532603969994585,0.6002344785225195,0.6002344785225195,0.6002344785225195,0.6002344785225195,0.8271892852116394,0.3776848156352484
33013,33,295160.7,3129.052,3129.052,4425.389,4898.873,29166.67,0,1.0,0,0.0,171.7391,4,4372.751,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,708.9311,1664.924,12.76498,0.0,12.595275232764557,-0.4925240687008454,1,2,1,1,0.5771730770767791,0.5730454038616907,0.5730507675643707,0.5771730770767791,0.6767463801825018,0.5771730770767791,0.5771730770767791,0.5771730770767791,0.5771730770767791,0.9062551279922252,0.25447843772594286
87064,87,295497.6,2680.218,2680.218,4099.928,4922.615,23333.33,1,1.0,0,0.0,171.7391,5,2897.036,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,916.5629,2152.547,12.53967,0.0,12.596415993967897,-0.323253869111527,1,1,1,1,0.6365433804092319,0.6558504246863508,0.6769644824237581,0.6365433804092319,0.5253710598521436,0.6365433804092319,0.6365433804092319,0.6365433804092319,0.6365433804092319,0.8224720893586309,0.4542235075614452
88022,88,295622.0,2718.592,2273.028,4221.524,5500.289,20833.33,1,0.0,0,0.3,175.9551,4,1576.651,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,808.05,257.7686,1927.135,3445.497,12.7819,0.0,12.5968368901853,-0.5035883493098883,2,2,1,1,0.4817393889234064,0.4872505296152931,0.510018316932394,0.483593511202318,0.4551764216988976,0.475499977951669,0.4702099121946155,0.4721516133911125,0.45788108529193366,0.766037741657091,0.2029592058407223
542030,542,296046.6,1026.47,1345.774,1617.119,2246.225,13888.89,0,0.0,0,1.5,175.9551,6,1794.222,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,320.4191,527.5234,1219.755,12.76632,0.0,12.598272153347445,-0.490527074652233,4,2,1,1,0.3278235576128877,0.29820723754134265,0.2902424856005679,0.3262936905121444,0.2888027905994135,0.3249971824500061,0.32200397569490474,0.3194766050981617,0.3072196729394845,0.5458849208189472,0.11399471839062593
64019,64,296162.7,6523.75,6523.75,8839.646,9191.063,19444.44,1,1.0,0,0.0,171.7391,6,8461.792,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,719.4383,1705.061,12.56939,0.0,12.598664244459446,-0.3431830936935718,1,1,1,1,0.5365191083321995,0.5488124127198138,0.5713254989285708,0.5365191083321995,0.38849063678510315,0.5365191083321995,0.5365191083321995,0.5365191083321995,0.5365191083321995,0.7062978345596137,0.3700357505282926
