hhid,hhea,consumption,totcost_pc,totcost_smth_pc,totcost_3k_pc,totcost_6k_pc,benefit,showup,closesubtreatment,urban,distt,ave_waiting,hhsize,wagerate,reg_const,reg_logcon,FE,reg_const2,reg_pmt2,FE2,reg_nofe_const,reg_nofe_logcon,moneycost,moneycost_smth,moneycost_3k,moneycost_6k,pmtscore,getbenefit
523020,523,81024.41,1744.62,927.1158,2237.431,2863.335,9722.222,0,0,0,3,175.9551,12,953.2283,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,1346.75,454.2715,1839.562,2465.465,12.10476,0
457035,457,83626.99,144.0462,237.6311,711.703,623.9057,8333.333,1,1,1,.5,125.7222,6,355.8595,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,0,96.39297,513.9061,303.7382,12.13806,0
490017,490,101212.5,3078.551,3903.695,4222.521,5111.481,29166.67,1,0,1,4,175.3095,4,963.9286,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,1616.1,2486.225,2670.718,3524.356,12.289,0
307043,307,111966.7,1918.276,1918.276,3239.816,4224.863,10000,1,1,0,0,171.7391,5,2073.457,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,873.9733,2067.368,12.18308,0
409012,409,117688.4,1187.242,2474.791,2665.677,4543.388,29166.67,1,0,0,3,175.9551,4,747.2279,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,1362.814,1478.434,3356.146,12.31031,0
108039,108,119973.8,1110.926,1237.784,2211.616,3298.812,23333.33,1,0,0,.2,175.9551,5,1052.402,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,170.0078,884.6207,2088.663,12.30023,0
3012,003,130934.5,776.5078,776.5078,2063.523,3484.305,20833.33,1,1,0,0,171.7391,4,671.4591,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,1132.394,2664.066,12.54511,0
111094,111,143231,759.2086,759.2086,1473.007,2124.859,23333.33,1,1,0,0,171.7391,5,1326.213,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,553.9683,1305.586,12.21089,0
492073,492,144936.5,1759.653,1134.127,2294.406,2727.103,13888.89,0,0,1,2,175.3095,6,828.2086,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,1333.333,660.6739,1823.651,2231.062,12.30519,0
236014,236,145121,972.8984,972.8984,1921.556,2803.735,19444.44,0,1,0,0,171.7391,6,1261.922,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,754.9296,1776.044,12.2945,0
430038,430,146317.5,1735.473,1735.473,3594.975,5393.438,16666.67,1,1,0,0,171.7391,3,1125.519,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,1474.368,3481.105,12.4063,0
249049,249,151119,1941.793,1941.793,3452.022,4697.573,37500,0,1,0,0,171.7391,4,1679.1,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1145.703,2690.684,12.6629,0
185005,185,152018.6,1292.214,1593,1691.929,1995.52,15277.78,0,0,1,4,175.3095,12,1559.166,8.711562,-.7913247,.1845431,40.21196,-3.331221,.6020159,8.021887,-.7278951,538.7,828.7416,890.2393,1174.785,12.57915,0
322043,322,153031.5,762.4021,1106.369,1498.509,2103.216,22916.67,1,0,1,.4,175.3095,8,1102.93,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,0,388.6355,647.8966,1195.303,12.4663,0
52019,052,153928.6,1223.868,1223.868,1960.078,2442.518,30555.55,1,1,0,0,171.7391,6,2565.476,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,450.6597,1066.027,12.22311,1
119008,119,156447.6,946.1946,1102.422,1669.014,2305.934,16666.67,1,0,0,.5,175.9551,5,1448.589,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,171.9489,567.1449,1331.939,12.45322,0
119006,119,159551.6,825.9872,826.5228,1412.918,1956.35,30555.55,0,0,0,.5,175.9551,6,1276.413,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,166.6667,143.2907,639.2874,1276.616,12.50801,0
498028,498,159710.7,2462.629,2462.629,3841.493,4697.732,16666.67,1,1,0,0,171.7391,5,2661.845,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,916.5629,2152.547,12.3602,0
123079,123,161352.4,905.5724,905.5724,1657.649,2297.734,10000,0,1,0,0,171.7391,5,1581.886,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,540.7916,1279.233,12.19677,0
572020,572,161831,1685.798,2385.649,2280.656,2732.003,10000,0,0,1,4,175.3095,5,1586.578,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,600,1230.728,1122.056,1544.623,12.50175,0
593025,593,162076.5,1785.077,1785.077,2693.035,3190.261,14583.33,0,1,0,0,171.7391,8,3087.171,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,0,572.8517,1345.342,12.2571,0
557021,557,169437.3,1287.069,1784.83,2047.891,2658.694,16666.67,1,0,1,2,175.3095,7,1098.204,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,461.7429,915.1843,1140.945,1705.302,12.21806,1
119025,119,169903.1,797.8368,905.5558,1348.65,1788.693,16666.67,1,0,0,.3,175.9551,7,1802.002,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,91.14308,395.6916,932.5615,12.55003,0
223010,223,170096.1,2839.867,2997.783,4053.782,4599.054,26190.47,1,0,0,.2,175.9551,7,3968.909,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,121.4341,631.8719,1491.902,12.19658,1
321031,321,170735,1136.71,1324.92,2195.883,2758.773,16666.67,1,1,1,.8,125.7222,7,1897.056,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,0,265.1252,611.5765,220.1453,13.1626,0
146028,146,172864.3,1568.224,1612.508,2420.615,3000.7,16666.67,0,0,0,.2,175.9551,5,2400.893,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,105.1963,547.3799,1292.409,12.5653,0
272021,272,172887.6,1447.787,1595.679,2253.132,2822.263,30000,1,0,0,.5,175.9551,5,2216.508,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,171.9489,567.1449,1331.939,12.16176,1
429038,429,173833.3,663.4219,663.4219,1187.356,1633.631,16666.67,0,1,0,0,171.7391,7,1622.444,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,414.5154,970.209,12.39394,0
425042,425,174023.8,2822.298,3659.954,3541.98,4426.371,25000,0,0,0,5,175.9551,6,4350.595,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,333.3333,839.8655,1053.016,1937.407,12.49793,0
495033,495,174158.3,660.8385,754.3317,1238.59,1767.367,8333.334,1,0,0,.2,175.9551,10,1319.381,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,85.00388,442.3104,1044.331,12.14002,0
512005,512,175370.3,2091.374,2234.952,3415.997,4399.608,30000,1,0,0,.1,175.9551,5,2087.741,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,133.5531,873.9733,2067.368,12.40058,0
450063,450,178914.3,879.0571,791.9556,1753.116,2086.856,16666.67,1,1,1,.5,125.7222,5,1419.955,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,0,115.6716,616.6873,364.4859,12.43171,0
232092,232,179037.7,1253.731,1228.289,1863.609,2638.194,19444.44,1,0,0,3,175.9551,6,1085.077,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,562.1824,609.8775,1384.463,11.90041,1
67028,067,179882.3,773.3297,841.4637,1431.575,2017.699,20370.37,1,0,0,0,175.9551,9,1420.123,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,53.80612,479.6255,1136.708,12.5112,0
493018,493,182154.8,653.1862,653.1862,1553.889,2624.432,13888.89,1,1,0,0,171.7391,6,847.2314,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,852.5305,1971.246,12.27733,0
123153,123,182809.5,670.8451,670.8451,1505.712,2358.259,12500,1,1,0,0,171.7391,4,937.4848,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,708.9311,1664.924,12.33939,0
457024,457,183083.3,565.6774,835.6686,1277.105,1371.813,23333.33,1,1,1,1,125.7222,5,1089.782,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,0,302.8595,471.8725,74.85629,12.70934,0
328008,328,183435.2,2536.481,1293.552,2809.648,3011.32,15000,0,0,1,5,175.3095,10,1567.823,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,2000,709.8156,2244.446,2439.148,12.41714,0
519037,519,183632.2,1491.778,1538.725,3150.196,4167.408,36666.66,0,1,1,.2,125.7222,5,2040.357,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,-5.490886,1137.049,869.8878,12.16346,0
562004,562,184075,3263.618,4275.271,3893.011,4316.512,36666.66,0,0,1,5,175.3095,5,3834.896,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,1419.631,488.8928,878.2969,12.45406,0
587023,587,184254.2,1431.169,1546.827,3176.7,3804.957,29166.67,0,1,1,.5,125.7222,4,1364.846,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,233.671,1245.785,736.307,12.42753,0
587026,587,184767.2,1151.137,1273.315,2126.64,2870.398,20370.37,0,1,1,.6,125.7222,9,2639.531,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,138.4775,527.6785,275.2397,12.3954,0
364018,364,184954,470.6819,568.0004,1149.588,1356.937,11666.67,1,1,1,.5,125.7222,10,1233.027,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,0,93.4684,498.3142,294.5228,11.99709,1
220028,220,187536.9,1507.742,1913.227,2641.914,3766.763,23333.33,0,0,0,1,175.9551,5,1358.963,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,452.7346,969.7999,2259.021,12.38049,0
14030,014,189354.8,1388.089,1503.967,2074.749,2505.145,18333.33,1,0,0,.5,175.9551,10,2629.927,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,138.9433,458.2814,1076.274,12.34754,1
166039,166,191830,2394.611,2064.088,3257.194,4614.003,23333.33,1,1,1,2.5,125.7222,5,2459.359,8.711562,-.7913247,.1845431,40.21196,-3.331221,.6020159,8.021887,-.7278951,1200,779.9686,1237.428,1200,12.21933,1
100045,100,192372.4,1373.745,1508.993,2220.422,2816.469,36666.66,1,0,0,.1,175.9551,5,2290.147,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,82.63915,540.7916,1279.233,12.30884,0
269074,269,193514.3,972.7477,1354.101,1917.267,2490.431,23333.33,0,1,1,1,125.7222,5,2150.159,8.711562,-.7913247,1.261605,40.21196,-3.331221,.4126862,8.021887,-.7278951,0,302.8595,471.8725,74.85629,12.43113,0
145018,145,195535.7,1228.606,1579.039,2362.861,3420.028,16666.67,0,0,0,.5,175.9551,5,1253.434,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,277.8866,916.5629,2152.547,12.35338,0
538021,538,196711.3,909.3635,1163.825,1614.626,2321.252,14583.33,1,0,0,1,175.9551,8,1311.409,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,282.9591,606.1249,1411.888,12.08965,0
554008,554,197381,3381.643,3381.643,4993.169,7003.973,12500,1,1,0,0,171.7391,4,2924.162,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,0,1611.527,3622.33,12.55165,0
272013,272,197650.8,2011.482,1836.049,3165.717,4341.186,27777.78,1,0,0,1,175.9551,3,1235.318,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,666.6667,466.9004,1666.811,2996.371,12.25829,0
409019,409,197734.5,4654.414,5722.159,6132.849,8010.56,12500,1,0,0,3,175.9551,4,2929.4,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,1362.814,1478.434,3356.146,12.14805,1
559027,559,199064.5,956.752,860.3529,1834.5,2414.677,19444.44,1,1,1,.2,125.7222,6,2211.828,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,-2.831346,586.3135,448.553,12.83783,0
581016,581,199145.8,755.6528,842.746,1464.714,2134.787,14583.33,1,0,0,.1,175.9551,8,1206.944,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,83.47071,546.2333,1292.105,12.24563,1
321035,321,200901.4,2093.811,1851.685,3459.564,4657.069,21428.57,1,1,1,.5,125.7222,7,3125.132,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,461.7429,133.5263,1173.62,882.4897,13.21385,0
151048,151,201705.8,687.317,687.317,1230.832,1680.511,16666.67,1,1,0,0,171.7391,7,1680.882,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,390.9857,923.1496,12.42527,0
117043,117,201757.1,2222.111,2222.111,3614.541,4566.587,23333.33,1,1,0,0,171.7391,5,2401.871,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,873.9733,2067.368,12.3342,0
383004,383,202366.7,2140.676,2131.069,3171.317,4006.803,16666.67,1,0,1,2,175.3095,5,766.5404,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,1292.88,1281.258,2243.763,3033.863,13.37412,0
524044,524,204972.5,434.59,434.59,866.4616,1308.229,14583.33,1,1,0,0,171.7391,8,1214.652,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,0,375.0541,873.6392,12.26491,0
213035,213,205363.1,515.6268,515.6268,1083.111,1680.479,13888.89,1,1,0,0,171.7391,6,1080.858,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,500.0721,1164.852,12.41021,0
589026,589,206605.3,902.7695,1520.157,1634.622,2564.125,16666.67,0,0,0,3,175.9551,5,1147.807,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,674.6188,731.853,1661.355,12.27027,0
425004,425,208245.5,1311.983,1347.394,2154.537,3223.969,12500,0,0,0,2,175.9551,4,841.3961,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,625,606.2961,1457.462,2536.986,12.72589,0
485035,485,208835.7,1244.339,1518.993,2362.892,3574.044,27777.78,0,0,0,1,175.9551,3,949.2532,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,466.9004,1000.144,2329.704,12.39977,0
147001,147,208861.1,996.3784,996.3784,1650.18,2127.998,19444.44,1,1,0,0,171.7391,6,2088.611,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,478.111,1120.93,12.24175,0
328044,328,209861.2,4494.058,4561.752,4817.136,5040.726,23333.33,0,0,1,10,175.3095,5,3179.715,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,2000,2063.576,2323.078,2546.668,12.74842,0
123048,123,210250,1432.863,1432.863,2631.039,3718.645,27777.78,0,1,0,0,171.7391,3,1501.786,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,978.1831,2285.782,12.51686,0
322014,322,210421.8,1553.526,1919.12,2414.915,3107.232,16666.67,0,0,1,1,175.3095,7,1693.049,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,346.3072,627.7302,1063.791,1666.43,12.93847,0
562026,562,210695.3,5382.674,3167.142,5705.752,5929.342,36666.66,1,0,1,10,175.3095,5,1404.635,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,4000,2063.576,4323.078,4546.668,12.06134,1
493014,493,211113.1,1302.087,1302.087,2287.71,3539.518,19444.44,0,1,0,0,171.7391,6,1688.905,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,985.623,2237.43,12.4823,0
37043,037,211238.1,1376.451,1395.94,2204.146,2818.993,14583.33,1,0,0,.1,175.9551,8,2086.302,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,83.47071,546.2333,1292.105,11.83114,1
52062,052,211517.4,1552.385,1552.385,2377.446,2836.408,8333.333,1,1,0,0,171.7391,6,3254.113,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,445.1694,1055.047,12.6986,0
149058,149,212097.6,2180.266,2180.266,3562.933,4519.524,36666.66,1,1,0,0,171.7391,5,2356.64,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,873.9733,2067.368,12.22281,1
67008,067,212912.2,993.7849,1072.729,1762.903,2410.934,18750,1,0,0,0,175.9551,8,1622.188,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,60.53189,539.5787,1278.796,12.08289,1
254002,254,213218.3,2583.828,3313.087,3694.544,5055.797,36666.66,1,0,0,2,175.9551,5,2221.024,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,783.8682,1076.274,2471.969,12.2662,0
500001,500,214523.8,1023.392,1023.392,1890.153,2853.025,12500,1,1,0,0,171.7391,4,1430.159,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,791.2851,1829.632,12.1776,0
121063,121,215202.4,1381.903,1569.663,2549.75,3600.628,23333.33,1,0,0,.2,175.9551,5,1379.502,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,170.0078,884.6207,2088.663,12.29882,0
49032,049,215270.8,2553.329,2553.329,4241.531,5455.952,29166.67,1,1,0,0,171.7391,4,2207.906,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,1092.467,2584.21,12.96278,0
421014,421,216010.1,1959.251,1959.251,3427.65,4783.028,29166.67,1,1,0,0,171.7391,4,1694.197,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,1212.25,2823.777,12.40808,0
232034,232,216020.8,2359.778,2720.409,3221.03,4271.765,29166.67,1,0,0,2,175.9551,4,2400.231,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,606.2961,832.4622,1911.986,12.14673,1
490021,490,216267.9,4532.694,4815.098,5868.417,6895.41,20833.33,1,0,1,3,175.3095,4,1922.381,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,1616.1,2064.138,2737.711,3658.342,12.85614,0
429066,429,216990.1,1882.105,1882.105,2468.627,3156.763,13888.89,1,1,0,0,171.7391,6,3945.274,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,554.9748,1274.658,12.3446,0
442009,442,217297.6,2792.149,2792.149,4276.866,5749.019,45833.33,1,1,0,0,171.7391,4,2414.418,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,1278.796,2956.869,12.7622,0
429016,429,218616.7,2085.835,2085.835,2872.694,3549.541,23333.33,0,1,0,0,171.7391,5,3643.611,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,633.0281,1463.706,12.1519,0
121010,121,219031,1108.142,1287.274,1758.547,2218.724,15000,1,0,0,.5,175.9551,10,2212.434,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,138.9433,458.2814,1076.274,12.44262,0
543020,543,219150.3,250.6937,348.4192,741.2073,822.8192,10416.67,0,1,1,.5,125.7222,8,927.6203,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,72.29472,385.4296,227.8037,12.60943,0
528018,528,219371.4,844.1558,878.0916,2222.585,2598.937,16666.67,0,1,1,.3,125.7222,5,1075.35,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,59.5616,1090.242,776.2737,12.45029,0
273063,273,219607.1,1047.643,1047.643,2179.953,3487.153,27777.78,0,1,0,0,171.7391,3,1098.036,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1055.047,2439.51,12.70995,0
355002,355,220415,1828.464,1602.112,2407.671,2864.851,16666.67,0,0,1,1,175.3095,7,2571.508,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,571.4286,388.4229,1015.389,1388.286,12.28186,0
220033,220,220971.4,2915.401,2780.963,4018.87,5387.37,30000,0,0,0,2,175.9551,5,1753.741,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,969.66,783.8682,2045.934,3441.629,12.68935,0
287003,287,221220.3,1137.021,1137.021,2232.353,3608.99,10000,0,1,0,0,171.7391,5,1229.001,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1076.274,2471.969,12.83335,0
133014,133,221378,3196.892,3494.55,4524.581,5067.594,29166.67,0,0,0,.3,175.9551,4,4216.723,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,159.5004,692.4603,1631.983,13.00633,0
472047,472,221699.5,2471.93,2542.76,3676.952,4730.951,23333.33,0,0,0,1,175.9551,5,1944.733,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,452.7346,969.7999,2259.021,12.30258,0
277034,277,221908.7,1710.84,1710.84,2817.066,3604.489,13888.89,1,1,0,0,171.7391,6,2219.087,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,746.0568,1758.298,12.07305,1
512065,512,222571.3,1055.292,1185.86,1875.174,2622.325,7142.857,1,0,0,.5,175.9551,7,1331.623,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,198.4904,654.6877,1537.534,12.53817,0
3019,003,222733,1373.755,1373.755,2294.386,2973.447,16666.67,1,1,0,0,171.7391,7,2078.841,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,647.0825,1522.323,12.32137,0
500005,500,223811.1,2372.662,2372.662,3602.692,4812.171,16666.67,0,1,0,0,171.7391,3,2486.79,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,1055.047,2439.51,12.6129,0
52057,052,224329.4,1070.17,1070.17,1777.226,2283.067,19444.44,0,1,0,0,171.7391,6,2243.294,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,445.1694,1055.047,12.81006,0
94007,094,224857.1,1605.721,1804.945,2864.579,3928.875,27777.78,0,0,0,.1,175.9551,3,1606.122,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,137.7319,901.3193,2132.055,12.70449,0
523016,523,227250,7272.677,4881.015,8764.421,10655.44,29166.67,1,0,0,3.1,175.9551,4,2330.769,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,4040.25,1399.411,5531.994,7423.014,12.26038,0
524028,524,228193.5,1451.472,1451.472,2240.785,2698.505,19444.44,1,1,0,0,171.7391,6,3042.579,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,0,450.6597,1066.027,12.54141,0
213006,213,228752.4,2728.176,2728.176,3684.939,4125.999,10000,0,1,0,0,171.7391,5,4765.674,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,600.0865,1397.823,12.3705,0
569008,569,229146.3,2107.004,3166.854,2902.603,3505.516,16666.67,0,0,1,3,175.3095,7,2430.339,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,1179.508,640.9205,1166.995,12.65189,0
121019,121,229629,884.6136,950.6437,1785.496,2700.34,13888.89,1,0,0,.2,175.9551,6,956.7874,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,141.6731,737.1839,1740.552,12.54255,0
64045,064,229706.6,1416.767,1416.767,2475.634,3316.252,8333.333,1,1,0,0,171.7391,6,1837.653,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,728.3111,1722.807,12.34356,1
490014,490,230270.8,3639.469,4538.445,4823.451,5728.23,29166.67,1,0,1,4,175.3095,4,1395.581,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,1616.1,2486.225,2670.718,3524.356,12.39802,0
4085,004,230317.8,594.8441,655.0838,990.4497,1297.035,11666.67,0,0,0,.2,175.9551,10,1919.315,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,52.59815,273.69,646.2047,12.48649,0
472061,472,230994.1,6116.963,7091.989,7595.398,9473.108,12500,0,0,0,3,175.9551,4,3849.901,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,1362.814,1478.434,3356.146,12.25473,0
209006,209,231514.9,3056.946,2587.735,4214.952,4921.131,19444.44,1,0,0,.5,175.9551,6,2723.704,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,538.7,231.5721,1302.502,2332.49,11.9893,1
25028,025,231964.3,4992.563,2341.329,6174.915,7251.584,23333.33,0,0,0,1,175.9551,5,1757.305,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,3232.2,452.7346,4202,5491.221,12.53792,0
254067,254,232073.4,4068.739,3148.521,5188.795,5951.257,25000,0,0,0,1,175.9551,6,3094.312,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,1346.75,377.2789,2154.917,3229.268,12.47414,0
286013,286,232657.8,4780.168,5886.167,6192.324,7870.13,12500,0,0,0,2,175.9551,4,3446.781,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,979.8352,1345.342,3089.961,12.52688,0
232084,232,233682.5,3826.622,3857.676,4978.096,6375.937,16666.67,0,0,0,2,175.9551,3,2596.473,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,1000,808.3948,2109.949,3549.315,12.41252,0
94069,094,234202.4,807.3928,897.3402,1373.45,1817.219,16666.67,1,0,0,.1,175.9551,7,1884.387,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,59.02797,386.2797,913.7378,12.57436,0
352026,352,234706.4,4407.703,3217.714,6306.521,8365.012,19444.44,0,1,1,1,125.7222,6,4267.388,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,1616.1,407.8761,2251.594,1716.913,12.2844,0
