hhid,hhea,consumption,totcost_pc,totcost_smth_pc,totcost_3k_pc,totcost_6k_pc,benefit,showup,closesubtreatment,urban,distt,ave_waiting,hhsize,wagerate,reg_const,reg_logcon,FE,reg_const2,reg_pmt2,FE2,reg_nofe_const,reg_nofe_logcon,moneycost,moneycost_smth,moneycost_3k,moneycost_6k,pmtscore,getbenefit
108024,108,437154.8,5213.278,5556.629,7576.927,9148.292,27777.78,1,0,0,.2,175.9551,3,3122.534,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,256.3099,1080.783,2207.96,12.4661,0
108024,108,437154.8,4932.927,4932.927,7296.576,8867.94,27777.78,1,1,0,0,175.9551,3,3122.534,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1080.783,2207.96,12.4661,0
108027,108,396910.7,10450.55,10450.55,14834.08,16573.33,29166.67,0,1,0,0,175.9551,4,8820.238,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,2003.917,2913.53,12.69962,0
108027,108,396910.7,10569.33,11274.14,14952.86,16692.12,29166.67,0,0,0,.1,175.9551,4,8820.238,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,135.0744,2003.917,2913.53,12.69962,0
108035,108,543710.3,3542.877,3674.519,5450.988,6864.625,27777.78,1,0,0,.2,175.9551,3,2013.742,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,256.3099,1080.783,2207.96,12.94317,0
108035,108,543710.3,3181.276,3181.276,5089.387,6503.024,27777.78,1,1,0,0,175.9551,3,2013.742,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1080.783,2207.96,12.94317,0
108039,108,119973.8,997.5401,997.5401,2720.859,4073.414,23333.33,1,1,0,0,175.9551,5,1052.402,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1511.648,2754.757,12.30023,0
108039,108,119973.8,1110.926,1225.62,2834.245,4186.8,23333.33,1,0,0,.2,175.9551,5,1052.402,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,153.786,1511.648,2754.757,12.30023,0
108042,108,255254.3,1217.612,1391.727,2973.735,4343.25,10000,1,0,0,.2,175.9551,5,1215.497,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,153.786,1511.648,2754.757,12.53356,0
108042,108,255254.3,1152.133,1152.133,2908.256,4277.771,10000,1,1,0,0,175.9551,5,1215.497,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1511.648,2754.757,12.53356,0
108044,108,473288.1,2578.25,2578.25,3897.225,4805.691,16666.67,0,1,0,0,175.9551,5,2720.047,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,648.4695,1324.776,12.48229,0
108044,108,473288.1,2666.168,2924.058,3985.142,4893.608,16666.67,0,0,0,.2,175.9551,5,2720.047,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,153.786,648.4695,1324.776,12.48229,0
110017,110,279242.6,979.0358,1022.073,2047.404,2872.59,14583.33,0,0,0,.6,175.9551,8,1241.078,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,202.0125,207.7541,1124.414,1878.979,13.124,0
110017,110,279242.6,735.2378,735.2378,1803.606,2628.792,14583.33,0,1,0,0,175.9551,8,1241.078,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,922.4016,1676.966,13.124,0
110019,110,710460.9,5053.299,5471.702,6035.675,6049.227,21428.57,1,0,0,1,175.9551,7,6630.968,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,461.7429,360.122,1026.216,1139.301,12.36691,0
110019,110,710460.9,4489.496,4489.496,5471.872,5485.424,21428.57,1,1,0,0,175.9551,7,6630.968,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,564.4733,677.5582,12.36691,0
110022,110,459801.6,8588.963,9110.665,11241.85,12706.15,16666.67,1,0,0,1,175.9551,3,4598.016,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,1077.4,840.2847,2170.554,3310.104,12.83957,0
110022,110,459801.6,7263.868,7263.868,9916.751,11381.05,16666.67,1,1,0,0,175.9551,3,4598.016,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1093.155,2232.704,12.83957,0
110025,110,293365.1,3565.025,3565.025,6624.14,8870.353,27777.78,0,1,0,0,175.9551,3,2256.655,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,2400.062,4352.56,12.93419,0
110025,110,293365.1,4763.991,4899.295,7823.106,10069.32,27777.78,0,0,0,1,175.9551,3,2256.655,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,1077.4,840.2847,3477.462,5429.96,12.93419,0
110036,110,432765.9,4758.666,4847.527,6950.687,8462.626,27777.78,0,0,0,.2,175.9551,3,2704.787,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,256.3099,1080.783,2207.96,12.77913,0
110036,110,432765.9,4272.976,4272.976,6464.998,7976.937,27777.78,0,1,0,0,175.9551,3,2704.787,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1080.783,2207.96,12.77913,0
110047,110,350619,3692.68,3692.68,6603.375,7507.321,27777.78,0,1,0,0,175.9551,3,2337.46,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,2234.167,3009.263,12.7121,0
110047,110,350619,4854.026,5044.639,7764.721,8668.666,27777.78,0,0,0,1,175.9551,3,2337.46,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,1077.4,840.2847,3311.567,4086.664,12.7121,0
110081,110,814955.4,9488.628,9671.397,12406.52,12541.94,20833.33,0,0,0,.4,175.9551,4,7244.048,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,808.05,304.9417,2218.394,2090.055,12.89121,0
110081,110,814955.4,8583.019,8583.019,11500.91,11636.33,20833.33,0,1,0,0,175.9551,4,7244.048,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1410.344,1282.005,12.89121,0
110092,110,444623,4842.399,5402.922,7115.987,8639.831,27777.78,1,0,0,.3,175.9551,3,2964.154,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,331.8065,1082.329,2211.053,12.93486,0
110092,110,444623,4682.72,4682.72,6956.308,8480.151,27777.78,1,1,0,0,175.9551,3,2964.154,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1082.329,2211.053,12.93486,0
110105,110,250425.6,2637.455,2637.455,5026.07,6808.73,29166.67,1,1,0,0,175.9551,4,2226.005,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1855.992,3376.311,12.39155,0
110105,110,250425.6,3475.483,3260.329,5864.099,7646.759,29166.67,1,0,0,.5,175.9551,4,2226.005,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,808.05,360.4928,2664.042,4184.361,12.39155,0
110120,110,315586.3,2623.989,2623.989,5070.343,6912.121,29166.67,1,1,0,0,175.9551,4,2214.641,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1889.56,3443.446,12.46731,0
110120,110,315586.3,2773.118,3011.65,5219.472,7061.25,29166.67,1,0,0,.2,175.9551,4,2214.641,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,192.2325,1889.56,3443.446,12.46731,0
119001,119,400240.1,2297.119,2456.528,3567.111,4063.31,19444.44,1,0,0,.3,175.9551,6,4447.112,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,102.6566,796.5526,1141.688,12.78821,0
119001,119,400240.1,2173.588,2173.588,3443.58,3939.78,19444.44,1,1,0,0,175.9551,6,4447.112,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,796.5526,1141.688,12.78821,0
119006,119,159551.6,623.8647,623.8647,1515.478,2204.687,30555.55,0,1,0,0,175.9551,6,1276.413,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,765.626,1392.781,12.50801,0
119006,119,159551.6,825.9872,834.6375,1717.6,2406.81,30555.55,0,0,0,.5,175.9551,6,1276.413,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,166.6667,148.7089,932.2927,1559.448,12.50801,0
119008,119,156447.6,849.6219,849.6219,1939.951,2777.047,16666.67,1,1,0,0,175.9551,5,1448.589,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,918.7512,1671.338,12.45322,0
119008,119,156447.6,946.1946,1112.596,2036.523,2873.62,16666.67,1,0,0,.5,175.9551,5,1448.589,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,178.4507,918.7512,1671.338,12.45322,0
119025,119,169903.1,797.8368,905.5392,1619.613,2245.337,16666.67,1,0,0,.3,175.9551,7,1802.002,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,87.99133,664.1635,1209.638,12.55003,0
119025,119,169903.1,754.932,754.932,1576.708,2202.432,16666.67,1,1,0,0,175.9551,7,1802.002,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,664.1635,1209.638,12.55003,0
119026,119,445907.8,1181.18,1314.022,1710.675,2060.915,22916.67,0,0,0,.4,175.9551,8,3048.942,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,94.34492,251.5026,513.7707,12.65916,0
119026,119,445907.8,1117.66,1117.66,1647.155,1997.396,22916.67,0,1,0,0,175.9551,8,3048.942,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,251.5026,513.7707,12.65916,0
119029,119,442583.3,2403.542,2403.542,4019.566,5270.009,25000,0,1,0,0,175.9551,2,1639.198,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1004.575,2052.212,13.08425,0
119029,119,442583.3,2540.142,2910.868,4156.166,5406.609,25000,0,0,0,.3,175.9551,2,1639.198,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,307.9697,1004.575,2052.212,13.08425,0
119030,119,399410.7,4338.169,4338.169,6477.914,7297.119,20833.33,0,1,0,0,175.9551,4,5917.196,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1194.829,1712.532,12.5738,0
119030,119,399410.7,4584.719,4851.972,6724.463,7543.669,20833.33,0,0,0,.3,175.9551,4,5917.196,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,153.9848,1194.829,1712.532,12.5738,0
119033,119,243026.7,1250.344,1250.344,2431.407,3318.172,23333.33,1,1,0,0,175.9551,5,2131.813,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,924.29,1682.415,12.10493,0
119033,119,243026.7,1321.405,1515.425,2502.468,3389.233,23333.33,1,0,0,.4,175.9551,5,2131.813,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,150.9519,924.29,1682.415,12.10493,0
119037,119,237170.6,1288.005,1288.005,2340.785,3123.102,19444.44,0,1,0,0,175.9551,6,2635.229,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,779.4731,1420.476,12.26307,0
119037,119,237170.6,1361.206,1463.232,2413.986,3196.302,19444.44,0,0,0,.2,175.9551,6,2635.229,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,79.29891,779.4731,1420.476,12.26307,0
119038,119,564122.4,1671.047,1671.047,2301.718,2460.485,26190.47,0,1,0,0,175.9551,7,3988.745,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,423.7631,568.2189,12.33908,0
119038,119,564122.4,1728.029,1863.473,2358.7,2517.467,26190.47,0,0,0,.2,175.9551,7,3988.745,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,67.9705,423.7631,568.2189,12.33908,0
121001,121,436857.2,1816.157,1816.157,2936.94,3776.783,10000,0,1,0,0,175.9551,5,1916.04,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,648.4695,1324.776,12.60536,0
121001,121,436857.2,2022.591,2105.206,3143.374,3983.217,10000,0,0,0,.2,175.9551,5,1916.04,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,153.786,648.4695,1324.776,12.60536,0
121004,121,829754,8524.032,8081.083,11890.72,12150.52,16666.67,0,0,0,.2,175.9551,3,4609.745,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,256.3099,2017.231,1982.884,13.19046,0
121004,121,829754,7282.397,7282.397,10649.09,10908.88,16666.67,0,1,0,0,175.9551,3,4609.745,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,2017.231,1982.884,13.19046,0
121010,121,219031,1108.142,1297.06,2062.289,2774.713,15000,1,0,0,.5,175.9551,10,2212.434,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,144.1971,742.3969,1350.524,12.44262,0
121010,121,219031,1048.55,1048.55,2002.697,2715.121,15000,1,1,0,0,175.9551,10,2212.434,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,742.3969,1350.524,12.44262,0
121012,121,438302.4,3851.447,4069.537,5447.668,6452.13,16666.67,0,0,0,.2,175.9551,5,3844.758,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,153.786,648.4695,1324.776,12.87897,0
121012,121,438302.4,3644.33,3644.33,5240.551,6245.013,16666.67,0,1,0,0,175.9551,5,3844.758,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,648.4695,1324.776,12.87897,0
121018,121,337321.4,4332.159,4558.274,6819.239,7822.906,23333.33,0,0,0,.2,175.9551,5,4324.634,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,153.786,1573.952,2272.461,12.43869,0
121018,121,337321.4,4099.19,4099.19,6586.271,7589.938,23333.33,0,1,0,0,175.9551,5,4324.634,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1573.952,2272.461,12.43869,0
121019,121,229629,755.7583,755.7583,2175.832,3294.675,13888.89,1,1,0,0,175.9551,6,956.7874,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1259.706,2295.631,12.54255,0
121019,121,229629,884.6136,940.2003,2304.687,3423.53,13888.89,1,0,0,.2,175.9551,6,956.7874,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,128.155,1259.706,2295.631,12.54255,0
121044,121,473720.2,5756.733,5756.733,8064.427,9428.178,20833.33,1,1,0,0,175.9551,4,4858.669,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,810.5869,1655.97,12.65475,0
121044,121,473720.2,6083.903,6377.712,8391.597,9755.348,20833.33,1,0,0,.2,175.9551,4,4858.669,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,192.2325,810.5869,1655.97,12.65475,0
121051,121,327216.7,788.6146,894.7377,1680.909,2366.366,18333.33,0,0,0,.4,175.9551,10,1494.14,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,121.9767,746.8726,1359.476,12.68854,0
121051,121,327216.7,708.1252,708.1252,1600.42,2285.877,18333.33,0,1,0,0,175.9551,10,1494.14,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,746.8726,1359.476,12.68854,0
121055,121,693698.4,5442.92,4702.979,6645.027,6852.71,19444.44,0,0,0,.5,175.9551,6,5138.507,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,240.3285,746.3221,966.0245,12.292,0
121055,121,693698.4,4058.864,4058.864,5260.97,5468.653,19444.44,0,1,0,0,175.9551,6,5138.507,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,746.3221,966.0245,12.292,0
121063,121,215202.4,1381.903,1558.761,3171.012,4557.584,23333.33,1,0,0,.2,175.9551,5,1379.502,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,153.786,1511.648,2754.757,12.29882,0
121063,121,215202.4,1307.589,1307.589,3096.699,4483.271,23333.33,1,1,0,0,175.9551,5,1379.502,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1511.648,2754.757,12.29882,0
125003,125,824892.9,11476.78,12258.03,16359.92,16591.99,58333.33,0,0,0,.3,175.9551,2,4582.738,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,497.7098,2923.267,2769.169,13.09991,0
125003,125,824892.9,10859.6,10859.6,15742.74,15974.81,58333.33,0,1,0,0,175.9551,2,4582.738,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,2923.267,2769.169,13.09991,0
125007,125,607282.8,7486.311,7912.282,9069.492,9125.595,29166.67,0,0,0,1,175.9551,4,5398.069,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,630.2135,987.8282,1185.727,12.6472,0
125007,125,607282.8,6395.833,6395.833,7979.015,8035.117,29166.67,0,1,0,0,175.9551,4,5398.069,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,987.8282,1185.727,12.6472,0
125011,125,851119,5683.999,5840.734,7957.977,8221.614,30000,1,0,0,.1,175.9551,5,5674.126,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,108.0595,1251.37,1271.794,12.51826,0
125011,125,851119,5378.334,5378.334,7652.312,7915.949,30000,1,1,0,0,175.9551,5,5674.126,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1251.37,1271.794,12.51826,0
125013,125,1426048,8503.148,8756.064,12118.57,12516.45,27777.78,0,0,0,.1,175.9551,3,5093.027,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,180.0992,2085.617,2119.656,13.24708,0
125013,125,1426048,8045.879,8045.879,11661.3,12059.18,27777.78,0,1,0,0,175.9551,3,5093.027,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,2085.617,2119.656,13.24708,0
125018,125,334585.7,2202.387,2202.387,3946.382,4488.288,16666.67,0,1,0,0,175.9551,5,2323.512,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1340.5,1805.558,12.71383,0
125018,125,334585.7,2452.722,3011.73,4196.717,4738.623,16666.67,0,0,0,1,175.9551,5,2323.512,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,504.1708,1340.5,1805.558,12.71383,0
125020,125,570416.7,6204.567,6875.578,8015.093,8161.438,27777.78,0,0,0,1,175.9551,3,3355.392,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,840.2847,1317.104,1580.969,12.84421,0
125020,125,570416.7,5300.792,5300.792,7111.317,7257.664,27777.78,0,1,0,0,175.9551,3,3355.392,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1317.104,1580.969,12.84421,0
125031,125,3286937,27329.72,27329.72,34611.67,35881.59,16666.67,0,1,0,0,175.9551,3,17299.67,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,2085.617,2119.656,13.86712,0
125031,125,3286937,28882.94,29310.38,36164.89,37434.81,16666.67,0,0,0,.1,175.9551,3,17299.67,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,180.0992,2085.617,2119.656,13.86712,0
125036,125,841100,8776.702,8959.922,11607.09,12003.06,23333.33,0,0,0,.1,175.9551,5,8761.458,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,108.0595,1251.37,1271.794,13.29175,0
125036,125,841100,8304.723,8304.723,11135.11,11531.08,23333.33,0,1,0,0,175.9551,5,8761.458,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1251.37,1271.794,13.29175,0
125037,125,482507.9,5630.361,6228.102,8097.793,9685.932,27777.78,0,0,0,.3,175.9551,3,3446.485,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,331.8065,1082.329,2211.053,12.78179,0
125037,125,482507.9,5444.699,5444.699,7912.131,9500.27,27777.78,0,1,0,0,175.9551,3,3446.485,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1082.329,2211.053,12.78179,0
125038,125,391508.9,4051.772,4275.262,6720.73,7755.784,12500,0,0,0,.4,175.9551,4,3070.658,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,304.9417,1894.486,2694.669,12.61856,0
125038,125,391508.9,3638.231,3638.231,6307.189,7342.243,12500,0,1,0,0,175.9551,4,3070.658,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1894.486,2694.669,12.61856,0
133001,133,237851.8,1056.849,1056.849,2450.315,3527.772,29166.67,0,1,0,0,175.9551,4,1441.526,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1169.21,2130.713,12.77066,0
133001,133,237851.8,1152.951,1254.509,2546.417,3623.874,29166.67,0,0,0,.2,175.9551,4,1441.526,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,118.9484,1169.21,2130.713,12.77066,0
133008,133,358575.4,1251.848,1251.848,3081.341,3822.331,27777.78,0,1,0,0,175.9551,3,1280.626,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1563.011,2223.187,12.80775,0
133008,133,358575.4,1394.14,1617.7,3223.633,3964.623,27777.78,0,0,0,.4,175.9551,3,1280.626,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,251.5864,1563.011,2223.187,12.80775,0
133010,133,389419.7,951.6717,951.6717,1955.512,2366.789,13888.89,1,1,0,0,175.9551,6,1947.098,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,796.5526,1141.688,13.01328,0
133010,133,389419.7,1973.306,1133.262,2977.146,3388.423,13888.89,1,0,0,.3,175.9551,6,1947.098,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,1000,102.6566,1796.553,2141.688,13.01328,0
133014,133,221378,3196.892,3501.873,5004.609,6287.812,29166.67,0,0,0,.3,175.9551,4,4216.723,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,153.9848,1162.286,2116.866,13.00633,0
133014,133,221378,3091.474,3091.474,4899.191,6182.394,29166.67,0,1,0,0,175.9551,4,4216.723,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1162.286,2116.866,13.00633,0
133023,133,2126774,14849.87,14849.87,18227.36,18500.81,29166.67,0,1,0,0,175.9551,4,20254.99,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,840.9473,729.798,13.70972,0
133023,133,2126774,15687.45,16550.24,19064.95,19338.39,29166.67,0,0,0,.5,175.9551,4,20254.99,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,500,223.0634,1340.947,1229.798,13.70972,0
133032,133,369619,2608.533,2634.227,4583.371,5340.15,27777.78,1,0,0,.5,175.9551,3,2174.23,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,297.4179,1532.916,2162.998,12.78912,0
133032,133,369619,2125.371,2125.371,4100.208,4856.988,27777.78,1,1,0,0,175.9551,3,2174.23,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1532.916,2162.998,12.78912,0
133042,133,331717.3,1801.461,1801.461,3168.335,3590.901,20833.33,0,1,0,0,175.9551,4,2457.165,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1036.833,1396.54,12.54629,0
133042,133,331717.3,2342.414,2441.038,3709.288,4131.854,20833.33,0,0,0,1,175.9551,4,2457.165,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,500,389.9595,1536.833,1896.54,12.54629,0
133044,133,382623,1335.803,1335.803,2962.976,3489.195,27777.78,1,1,0,0,175.9551,3,1366.511,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1382.444,1862.053,12.64018,0
133044,133,382623,2820.97,2040.843,4448.144,4974.363,27777.78,1,0,0,1,175.9551,3,1366.511,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,1333.333,519.946,2715.777,3195.386,12.64018,0
133052,133,247446.4,755.8932,755.8932,1452.543,1967.877,14583.33,1,1,0,0,175.9551,8,2062.053,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,556.9107,1009.968,12.75989,0
133052,133,247446.4,1298.853,1055.613,1995.502,2510.837,14583.33,1,0,0,1,175.9551,8,2062.053,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,500,194.9797,1056.911,1509.968,12.75989,0
133063,133,417444.4,1360.212,1360.212,2991.857,3518.928,27777.78,1,1,0,0,175.9551,3,1391.481,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1382.444,1862.053,12.85732,0
133063,133,417444.4,1592.126,2068.635,3223.771,3750.842,27777.78,1,0,0,1,175.9551,3,1391.481,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,519.946,1382.444,1862.053,12.85732,0
144004,144,611988.1,5816.395,6196.867,7767.223,8272.655,20833.33,1,0,0,.1,175.9551,4,4799.907,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,135.0744,1224.807,1659.685,12.63611,0
144004,144,611988.1,5687.109,5687.109,7637.937,8143.37,20833.33,1,1,0,0,175.9551,4,4799.907,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1224.807,1659.685,12.63611,0
144009,144,978436.5,17174.64,17174.64,22525.75,23336.45,27777.78,0,1,0,0,175.9551,3,10871.52,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,2085.617,2119.656,12.71472,0
144009,144,978436.5,18150.72,18486.26,23501.83,24312.53,27777.78,0,0,0,.1,175.9551,3,10871.52,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,180.0992,2085.617,2119.656,12.71472,0
144015,144,387935.7,3225.549,3225.549,5563.147,6546.906,23333.33,0,1,0,0,175.9551,5,3402.945,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,1603.133,2330.824,12.36409,0
144015,144,387935.7,3408.866,3546.118,5746.463,6730.222,23333.33,0,0,0,.1,175.9551,5,3402.945,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,108.0595,1603.133,2330.824,12.36409,0
144025,144,442714.3,9991.323,9991.323,13293.85,14925.52,10000,0,1,0,0,175.9551,5,10540.82,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,0,647.5416,1322.92,12.60855,0
144025,144,442714.3,10559.16,10757.64,13861.68,15493.36,10000,0,0,0,.1,175.9551,5,10540.82,10.5349,-.9415267,0,49.90754,-4.138515,0,9.865076,-.8695054,0,108.0595,647.5416,1322.92,12.60855,0
